order_id,datetime,customer_id,num_items,items,order_value,delivery_time_minutes,order_type,payment_method,day_of_week,hour,is_peak_hour,customer_rating,is_weekend,month
ORD-07319,2025-01-01 13:54:51.254490,CUST-0907,3,"Burger, Sushi Roll, Dessert",39.96,13,Takeaway,Credit Card,Wednesday,13,1,5,0,1
ORD-04376,2025-01-01 14:17:40.673509,CUST-0377,4,"Pizza, Sandwich, Burger, Pasta",55.08,43,Takeaway,Debit Card,Wednesday,14,1,2,0,1
ORD-08338,2025-01-01 14:50:01.266740,CUST-0240,1,Salad,10.8,16,Takeaway,Debit Card,Wednesday,14,1,5,0,1
ORD-05263,2025-01-01 15:55:30.835418,CUST-0494,5,"Burger, Dessert, Sushi Roll, Sandwich, Salad",64.45,28,Takeaway,Debit Card,Wednesday,15,0,4,0,1
ORD-07552,2025-01-01 18:23:11.197938,CUST-0456,3,"Pizza, Sushi Roll, Burger",49.95,23,Takeaway,Debit Card,Wednesday,18,1,5,0,1
ORD-01905,2025-01-01 19:08:00.482008,CUST-0536,3,"Burger, Sandwich, Pasta",38.75,16,Takeaway,Credit Card,Wednesday,19,1,4,0,1
ORD-00175,2025-01-01 19:15:50.554378,CUST-0410,5,"Rice Bowl, Pasta, Burger, Dessert, Beverage",54.25,28,Takeaway,Digital Wallet,Wednesday,19,1,5,0,1
ORD-06146,2025-01-01 23:30:42.222721,CUST-0256,1,Beverage,4.1,16,Takeaway,Credit Card,Wednesday,23,0,4,0,1
ORD-04005,2025-01-01 23:37:33.475591,CUST-0649,2,"Burger, Sushi Roll",30.26,15,Takeaway,Debit Card,Wednesday,23,0,4,0,1
ORD-08486,2025-01-01 23:50:22.568693,CUST-0413,4,"Salad, Pizza, Dessert, Rice Bowl",52.76,17,Takeaway,Digital Wallet,Wednesday,23,0,4,0,1
ORD-07422,2025-01-02 01:30:53.250059,CUST-0125,3,"Noodles, Dessert, Rice Bowl",38.1,13,Takeaway,Credit Card,Thursday,1,0,4,0,1
ORD-06262,2025-01-02 02:03:36.150517,CUST-0137,2,"Dessert, Beverage",12.9,15,Takeaway,Credit Card,Thursday,2,0,4,0,1
ORD-08982,2025-01-02 02:30:57.410858,CUST-0407,1,Dessert,6.81,33,Takeaway,Credit Card,Thursday,2,0,4,0,1
ORD-02087,2025-01-02 02:56:52.969166,CUST-0482,3,"Sushi Roll, Pizza, Salad",55.03,43,Takeaway,Debit Card,Thursday,2,0,4,0,1
ORD-00059,2025-01-02 03:55:18.069101,CUST-0302,3,"Sandwich, Noodles, Rice Bowl",37.42,33,Takeaway,Digital Wallet,Thursday,3,0,4,0,1
ORD-01697,2025-01-02 04:29:50.752442,CUST-0743,5,"Noodles, Sandwich, Pasta, Sushi Roll, Pizza",79.51,27,Takeaway,Digital Wallet,Thursday,4,0,5,0,1
ORD-07756,2025-01-02 06:28:01.768592,CUST-0672,5,"Sushi Roll, Pizza, Pasta, Salad, Beverage",63.42,28,Takeaway,Digital Wallet,Thursday,6,0,3,0,1
ORD-03274,2025-01-02 07:08:07.511240,CUST-0585,2,"Beverage, Noodles",20.61,24,Takeaway,Debit Card,Thursday,7,0,3,0,1
ORD-00501,2025-01-02 07:56:33.784600,CUST-0386,4,"Pizza, Pasta, Rice Bowl, Sushi Roll",69.85,29,Takeaway,Credit Card,Thursday,7,0,4,0,1
ORD-06114,2025-01-02 07:58:25.681480,CUST-0259,4,"Noodles, Pasta, Burger, Rice Bowl",59.6,37,Takeaway,Cash,Thursday,7,0,3,0,1
ORD-05524,2025-01-02 09:06:50.288946,CUST-0850,3,"Dessert, Burger, Sandwich",27.15,16,Takeaway,Debit Card,Thursday,9,0,4,0,1
ORD-05226,2025-01-02 09:11:33.727210,CUST-0341,3,"Salad, Rice Bowl, Noodles",42.81,45,Takeaway,Debit Card,Thursday,9,0,5,0,1
ORD-05090,2025-01-02 09:21:03.420293,CUST-0030,3,"Pizza, Burger, Pasta",39.92,23,Takeaway,Debit Card,Thursday,9,0,4,0,1
ORD-06178,2025-01-02 09:32:11.769494,CUST-0209,4,"Dessert, Rice Bowl, Noodles, Salad",43.86,37,Takeaway,Cash,Thursday,9,0,4,0,1
ORD-07861,2025-01-02 12:35:27.359273,CUST-0636,4,"Pasta, Salad, Sandwich, Dessert",48.03,44,Takeaway,Debit Card,Thursday,12,1,1,0,1
ORD-05271,2025-01-02 13:49:35.507684,CUST-0656,4,"Beverage, Sandwich, Burger, Rice Bowl",46.88,29,Takeaway,Credit Card,Thursday,13,1,4,0,1
ORD-03231,2025-01-02 13:56:13.946730,CUST-0380,2,"Salad, Burger",25.09,45,Takeaway,Credit Card,Thursday,13,1,3,0,1
ORD-07987,2025-01-02 14:04:56.847498,CUST-0162,3,"Salad, Pizza, Sushi Roll",44.55,33,Takeaway,Debit Card,Thursday,14,1,4,0,1
ORD-03691,2025-01-02 15:21:31.488250,CUST-0525,1,Salad,8.19,32,Takeaway,Debit Card,Thursday,15,0,5,0,1
ORD-04322,2025-01-02 15:38:37.985563,CUST-0262,2,"Sushi Roll, Pasta",30.68,11,Takeaway,Credit Card,Thursday,15,0,2,0,1
ORD-08260,2025-01-02 16:00:36.810446,CUST-0443,4,"Beverage, Sushi Roll, Salad, Burger",42.21,11,Takeaway,Credit Card,Thursday,16,0,4,0,1
ORD-05065,2025-01-02 20:53:11.854928,CUST-0679,4,"Pasta, Sushi Roll, Sandwich, Dessert",52.65,43,Takeaway,Cash,Thursday,20,1,5,0,1
ORD-05046,2025-01-02 21:38:11.309036,CUST-0245,5,"Burger, Sandwich, Beverage, Pizza, Salad",58.26,24,Takeaway,Credit Card,Thursday,21,1,4,0,1
ORD-04695,2025-01-02 23:32:36.179824,CUST-0516,3,"Pizza, Beverage, Sandwich",32.76,45,Takeaway,Credit Card,Thursday,23,0,2,0,1
ORD-02271,2025-01-03 01:40:17.406017,CUST-0301,4,"Beverage, Pasta, Burger, Salad",43.6,33,Takeaway,Credit Card,Friday,1,0,5,0,1
ORD-06127,2025-01-03 01:53:34.198836,CUST-0755,1,Sandwich,9.73,30,Takeaway,Credit Card,Friday,1,0,4,0,1
ORD-03823,2025-01-03 01:58:57.291436,CUST-0978,2,"Sushi Roll, Dessert",27.59,15,Takeaway,Debit Card,Friday,1,0,5,0,1
ORD-01214,2025-01-03 05:06:45.107760,CUST-0576,2,"Burger, Dessert",22.42,32,Takeaway,Debit Card,Friday,5,0,2,0,1
ORD-02755,2025-01-03 05:58:28.326209,CUST-0113,4,"Pizza, Pasta, Rice Bowl, Salad",56.4,38,Takeaway,Debit Card,Friday,5,0,5,0,1
ORD-07626,2025-01-03 06:26:33.182349,CUST-0896,4,"Rice Bowl, Noodles, Burger, Sushi Roll",67.7,22,Takeaway,Debit Card,Friday,6,0,4,0,1
ORD-08940,2025-01-03 06:42:26.525442,CUST-0606,4,"Salad, Noodles, Beverage, Dessert",37.36,36,Takeaway,Credit Card,Friday,6,0,5,0,1
ORD-07427,2025-01-03 07:19:40.681543,CUST-0182,1,Rice Bowl,12.25,31,Takeaway,Digital Wallet,Friday,7,0,4,0,1
ORD-03625,2025-01-03 08:14:11.947461,CUST-0423,4,"Noodles, Beverage, Sandwich, Pizza",43.82,26,Takeaway,Credit Card,Friday,8,0,5,0,1
ORD-02948,2025-01-03 08:24:03.929727,CUST-0855,5,"Sandwich, Pasta, Noodles, Pizza, Sushi Roll",78.31,11,Takeaway,Credit Card,Friday,8,0,1,0,1
ORD-08768,2025-01-03 10:04:31.067811,CUST-0374,1,Noodles,16.54,12,Takeaway,Debit Card,Friday,10,0,3,0,1
ORD-09842,2025-01-03 11:52:36.113318,CUST-0076,5,"Noodles, Sushi Roll, Salad, Pizza, Beverage",65.54,35,Takeaway,Credit Card,Friday,11,1,4,0,1
ORD-05305,2025-01-03 12:44:19.543903,CUST-0786,5,"Noodles, Beverage, Salad, Rice Bowl, Sushi Roll",68.42,27,Takeaway,Digital Wallet,Friday,12,1,4,0,1
ORD-01191,2025-01-03 12:48:37.362083,CUST-0356,2,"Sandwich, Salad",20.3,15,Takeaway,Credit Card,Friday,12,1,4,0,1
ORD-06120,2025-01-03 15:29:46.516788,CUST-0621,5,"Sandwich, Rice Bowl, Salad, Dessert, Beverage",46.75,30,Takeaway,Debit Card,Friday,15,0,5,0,1
ORD-06341,2025-01-03 17:06:19.762113,CUST-0006,1,Rice Bowl,14.39,34,Takeaway,Debit Card,Friday,17,0,4,0,1
ORD-06615,2025-01-03 17:15:20.379049,CUST-0183,4,"Rice Bowl, Beverage, Sandwich, Sushi Roll",46.57,12,Takeaway,Debit Card,Friday,17,0,5,0,1
ORD-02895,2025-01-03 17:22:29.327244,CUST-0395,2,"Beverage, Burger",19.42,28,Takeaway,Digital Wallet,Friday,17,0,4,0,1
ORD-03551,2025-01-03 17:23:59.244843,CUST-0153,4,"Salad, Pizza, Beverage, Pasta",43.71,42,Takeaway,Credit Card,Friday,17,0,5,0,1
ORD-05318,2025-01-03 18:33:18.637828,CUST-0339,3,"Pasta, Sandwich, Burger",37.27,35,Takeaway,Cash,Friday,18,1,5,0,1
ORD-00535,2025-01-03 19:35:25.811920,CUST-0869,5,"Rice Bowl, Burger, Pizza, Salad, Beverage",63.92,14,Takeaway,Debit Card,Friday,19,1,3,0,1
ORD-07731,2025-01-03 19:50:19.399106,CUST-0607,2,"Burger, Sushi Roll",32.48,17,Takeaway,Credit Card,Friday,19,1,3,0,1
ORD-07181,2025-01-03 19:53:33.429702,CUST-0676,5,"Burger, Sushi Roll, Pasta, Pizza, Beverage",61.01,14,Takeaway,Credit Card,Friday,19,1,4,0,1
ORD-01511,2025-01-03 20:27:56.610403,CUST-0801,4,"Pizza, Beverage, Sushi Roll, Dessert",51.19,25,Takeaway,Digital Wallet,Friday,20,1,4,0,1
ORD-03149,2025-01-03 20:35:53.403383,CUST-0517,1,Sushi Roll,15.17,35,Takeaway,Cash,Friday,20,1,5,0,1
ORD-03946,2025-01-03 21:28:16.491111,CUST-0670,2,"Rice Bowl, Beverage",18.33,26,Takeaway,Debit Card,Friday,21,1,4,0,1
ORD-00647,2025-01-03 22:34:49.813380,CUST-0729,3,"Pizza, Noodles, Sushi Roll",53.92,17,Takeaway,Credit Card,Friday,22,0,5,0,1
ORD-01477,2025-01-03 23:23:38.563558,CUST-0633,4,"Beverage, Pizza, Pasta, Burger",56.12,23,Takeaway,Digital Wallet,Friday,23,0,4,0,1
ORD-03977,2025-01-03 23:29:50.797204,CUST-0827,2,"Salad, Beverage",17.53,33,Takeaway,Credit Card,Friday,23,0,3,0,1
ORD-07487,2025-01-04 01:36:03.758187,CUST-0773,1,Dessert,8.67,39,Takeaway,Credit Card,Saturday,1,0,5,1,1
ORD-08254,2025-01-04 01:48:27.190303,CUST-0400,1,Beverage,4.46,21,Takeaway,Credit Card,Saturday,1,0,3,1,1
ORD-04749,2025-01-04 02:16:58.604102,CUST-0989,1,Rice Bowl,13.42,22,Takeaway,Debit Card,Saturday,2,0,4,1,1
ORD-05409,2025-01-04 02:33:38.144767,CUST-0192,3,"Sandwich, Dessert, Sushi Roll",30.0,12,Takeaway,Cash,Saturday,2,0,1,1,1
ORD-07301,2025-01-04 02:36:44.711723,CUST-0962,1,Noodles,15.79,20,Takeaway,Digital Wallet,Saturday,2,0,5,1,1
ORD-00308,2025-01-04 02:59:30.761150,CUST-0801,4,"Pasta, Beverage, Sushi Roll, Rice Bowl",51.19,42,Takeaway,Digital Wallet,Saturday,2,0,4,1,1
ORD-03788,2025-01-04 03:34:58.448460,CUST-0813,4,"Beverage, Burger, Dessert, Sushi Roll",42.91,35,Takeaway,Credit Card,Saturday,3,0,4,1,1
ORD-09504,2025-01-04 05:04:01.444370,CUST-0694,3,"Sandwich, Beverage, Dessert",19.43,18,Takeaway,Debit Card,Saturday,5,0,4,1,1
ORD-07133,2025-01-04 06:34:03.222201,CUST-0958,5,"Pasta, Beverage, Salad, Burger, Sushi Roll",65.9,42,Takeaway,Credit Card,Saturday,6,0,2,1,1
ORD-02665,2025-01-04 10:50:51.554524,CUST-0105,5,"Burger, Dessert, Sandwich, Rice Bowl, Pizza",64.53,41,Takeaway,Credit Card,Saturday,10,0,2,1,1
ORD-03599,2025-01-04 11:16:24.595143,CUST-0650,4,"Sushi Roll, Noodles, Dessert, Pasta",50.16,25,Takeaway,Debit Card,Saturday,11,1,4,1,1
ORD-07446,2025-01-04 12:04:15.327248,CUST-0538,4,"Rice Bowl, Pasta, Noodles, Salad",54.03,24,Takeaway,Debit Card,Saturday,12,1,5,1,1
ORD-01514,2025-01-04 12:05:13.261704,CUST-0195,2,"Sushi Roll, Noodles",33.41,18,Takeaway,Debit Card,Saturday,12,1,5,1,1
ORD-08654,2025-01-04 14:45:46.798816,CUST-0155,4,"Pasta, Dessert, Salad, Burger",46.94,38,Takeaway,Digital Wallet,Saturday,14,1,3,1,1
ORD-07604,2025-01-04 15:39:08.123387,CUST-0747,5,"Rice Bowl, Pasta, Dessert, Beverage, Pizza",53.31,31,Takeaway,Cash,Saturday,15,0,4,1,1
ORD-05649,2025-01-04 15:53:26.485893,CUST-0430,1,Pasta,14.03,24,Takeaway,Debit Card,Saturday,15,0,5,1,1
ORD-03455,2025-01-04 16:02:21.946133,CUST-0234,1,Pizza,19.75,28,Takeaway,Debit Card,Saturday,16,0,5,1,1
ORD-04219,2025-01-04 16:03:42.575958,CUST-0929,3,"Burger, Pizza, Sushi Roll",47.14,38,Takeaway,Cash,Saturday,16,0,5,1,1
ORD-02728,2025-01-04 16:12:46.031229,CUST-0143,2,"Pasta, Pizza",32.61,15,Takeaway,Debit Card,Saturday,16,0,2,1,1
ORD-07831,2025-01-04 16:50:27.204283,CUST-0995,3,"Noodles, Sushi Roll, Sandwich",46.89,15,Takeaway,Debit Card,Saturday,16,0,3,1,1
ORD-00609,2025-01-04 16:59:22.262541,CUST-0013,4,"Salad, Noodles, Pizza, Pasta",61.27,11,Takeaway,Debit Card,Saturday,16,0,2,1,1
ORD-06541,2025-01-04 17:27:12.289650,CUST-0458,2,"Sandwich, Salad",22.78,24,Takeaway,Credit Card,Saturday,17,0,5,1,1
ORD-07571,2025-01-04 17:29:21.941434,CUST-0020,1,Pasta,16.5,11,Takeaway,Debit Card,Saturday,17,0,3,1,1
ORD-01160,2025-01-04 17:47:26.771284,CUST-0191,1,Beverage,4.6,42,Takeaway,Debit Card,Saturday,17,0,3,1,1
ORD-09779,2025-01-04 18:19:01.222061,CUST-0889,3,"Beverage, Pizza, Dessert",27.41,24,Takeaway,Credit Card,Saturday,18,1,5,1,1
ORD-05763,2025-01-04 19:15:14.986837,CUST-0964,1,Beverage,3.21,26,Takeaway,Cash,Saturday,19,1,5,1,1
ORD-00592,2025-01-04 20:28:03.591476,CUST-0407,3,"Sushi Roll, Pasta, Burger",52.28,42,Takeaway,Credit Card,Saturday,20,1,4,1,1
ORD-02793,2025-01-04 20:36:22.720714,CUST-0040,3,"Dessert, Noodles, Rice Bowl",31.36,26,Takeaway,Credit Card,Saturday,20,1,4,1,1
ORD-09374,2025-01-04 21:07:50.439407,CUST-0342,5,"Sandwich, Salad, Beverage, Rice Bowl, Dessert",47.99,34,Takeaway,Debit Card,Saturday,21,1,5,1,1
ORD-06580,2025-01-04 21:37:55.914193,CUST-0887,4,"Rice Bowl, Beverage, Pasta, Noodles",49.57,25,Takeaway,Digital Wallet,Saturday,21,1,5,1,1
ORD-00904,2025-01-04 21:45:54.763491,CUST-0457,5,"Burger, Dessert, Sushi Roll, Salad, Pasta",65.92,37,Takeaway,Credit Card,Saturday,21,1,5,1,1
ORD-00813,2025-01-04 21:58:30.699841,CUST-0508,3,"Sandwich, Pizza, Beverage",31.85,20,Takeaway,Debit Card,Saturday,21,1,1,1,1
ORD-08937,2025-01-04 22:49:56.436717,CUST-0674,5,"Pizza, Burger, Rice Bowl, Noodles, Sandwich",70.51,22,Takeaway,Credit Card,Saturday,22,0,4,1,1
ORD-03253,2025-01-04 22:54:04.668582,CUST-0438,4,"Pasta, Beverage, Pizza, Sandwich",42.0,30,Takeaway,Credit Card,Saturday,22,0,1,1,1
ORD-06576,2025-01-04 23:31:56.946131,CUST-0220,2,"Beverage, Noodles",14.83,34,Takeaway,Credit Card,Saturday,23,0,4,1,1
ORD-01599,2025-01-05 00:06:40.197372,CUST-0165,3,"Sushi Roll, Dessert, Pizza",45.53,44,Takeaway,Debit Card,Sunday,0,0,4,1,1
ORD-05738,2025-01-05 00:12:00.508146,CUST-0343,5,"Noodles, Dessert, Sushi Roll, Burger, Beverage",53.83,20,Takeaway,Credit Card,Sunday,0,0,5,1,1
ORD-07150,2025-01-05 01:08:58.578104,CUST-0842,2,"Dessert, Pasta",24.15,19,Takeaway,Cash,Sunday,1,0,4,1,1
ORD-00186,2025-01-05 02:12:15.271163,CUST-0627,5,"Beverage, Rice Bowl, Sandwich, Pizza, Sushi Roll",60.38,11,Takeaway,Debit Card,Sunday,2,0,1,1,1
ORD-08974,2025-01-05 02:49:58.481363,CUST-0600,3,"Beverage, Pasta, Sushi Roll",36.9,32,Takeaway,Debit Card,Sunday,2,0,5,1,1
ORD-01164,2025-01-05 04:47:20.948071,CUST-0512,1,Beverage,4.51,32,Takeaway,Debit Card,Sunday,4,0,4,1,1
ORD-00239,2025-01-05 07:06:42.530097,CUST-0776,4,"Pizza, Dessert, Pasta, Salad",55.49,25,Takeaway,Debit Card,Sunday,7,0,5,1,1
ORD-02491,2025-01-05 07:42:17.931657,CUST-0359,4,"Rice Bowl, Sandwich, Noodles, Sushi Roll",58.19,36,Takeaway,Debit Card,Sunday,7,0,4,1,1
ORD-06474,2025-01-05 08:01:51.418284,CUST-0031,2,"Pasta, Rice Bowl",26.68,36,Takeaway,Credit Card,Sunday,8,0,5,1,1
ORD-06297,2025-01-05 09:10:45.188351,CUST-0189,5,"Dessert, Sandwich, Burger, Salad, Noodles",46.35,30,Takeaway,Credit Card,Sunday,9,0,4,1,1
ORD-01964,2025-01-05 12:12:17.867008,CUST-0165,3,"Salad, Noodles, Pasta",37.18,44,Takeaway,Credit Card,Sunday,12,1,5,1,1
ORD-00552,2025-01-05 12:13:21.508197,CUST-0859,4,"Salad, Rice Bowl, Noodles, Burger",52.81,14,Takeaway,Credit Card,Sunday,12,1,1,1,1
ORD-01733,2025-01-05 12:29:44.892143,CUST-0998,4,"Salad, Noodles, Sandwich, Rice Bowl",50.31,33,Takeaway,Credit Card,Sunday,12,1,3,1,1
ORD-02032,2025-01-05 14:11:06.337266,CUST-0024,5,"Noodles, Pizza, Pasta, Beverage, Rice Bowl",69.54,22,Takeaway,Digital Wallet,Sunday,14,1,2,1,1
ORD-05408,2025-01-05 14:32:20.971499,CUST-0758,5,"Pizza, Salad, Beverage, Noodles, Burger",64.5,45,Takeaway,Cash,Sunday,14,1,5,1,1
ORD-09655,2025-01-05 17:06:37.689479,CUST-0852,1,Pizza,20.98,42,Takeaway,Debit Card,Sunday,17,0,4,1,1
ORD-02911,2025-01-05 18:13:30.896900,CUST-0801,2,"Noodles, Sushi Roll",30.31,19,Takeaway,Digital Wallet,Sunday,18,1,4,1,1
ORD-05945,2025-01-05 19:01:48.692379,CUST-0755,4,"Burger, Dessert, Salad, Rice Bowl",47.35,36,Takeaway,Digital Wallet,Sunday,19,1,5,1,1
ORD-03424,2025-01-05 19:51:09.184112,CUST-0590,1,Pizza,22.8,17,Takeaway,Credit Card,Sunday,19,1,4,1,1
ORD-09740,2025-01-05 20:45:21.223558,CUST-0663,3,"Pizza, Sushi Roll, Burger",45.23,31,Takeaway,Credit Card,Sunday,20,1,3,1,1
ORD-09182,2025-01-05 21:12:13.409549,CUST-0104,5,"Sandwich, Sushi Roll, Burger, Dessert, Pizza",60.25,38,Takeaway,Credit Card,Sunday,21,1,5,1,1
ORD-03392,2025-01-05 22:52:43.073557,CUST-0580,2,"Salad, Burger",26.36,23,Takeaway,Credit Card,Sunday,22,0,4,1,1
ORD-02081,2025-01-05 22:53:15.077868,CUST-0534,1,Salad,8.94,37,Takeaway,Credit Card,Sunday,22,0,4,1,1
ORD-05185,2025-01-05 23:22:10.156815,CUST-0846,4,"Pasta, Sandwich, Sushi Roll, Burger",51.96,18,Takeaway,Credit Card,Sunday,23,0,4,1,1
ORD-05224,2025-01-05 23:29:41.817946,CUST-0986,5,"Sushi Roll, Pizza, Rice Bowl, Noodles, Sandwich",65.71,45,Takeaway,Credit Card,Sunday,23,0,3,1,1
ORD-09762,2025-01-05 23:39:24.920151,CUST-0539,4,"Noodles, Dessert, Pasta, Sandwich",45.86,32,Takeaway,Digital Wallet,Sunday,23,0,5,1,1
ORD-02564,2025-01-05 23:44:25.620487,CUST-0988,3,"Rice Bowl, Noodles, Beverage",29.38,33,Takeaway,Cash,Sunday,23,0,4,1,1
ORD-00024,2025-01-05 23:58:39.977035,CUST-0858,3,"Salad, Pasta, Noodles",41.33,18,Takeaway,Credit Card,Sunday,23,0,5,1,1
ORD-05060,2025-01-06 00:08:42.022917,CUST-0494,3,"Noodles, Salad, Pasta",38.12,45,Takeaway,Debit Card,Monday,0,0,5,0,1
ORD-08484,2025-01-06 00:52:09.714646,CUST-0305,3,"Pizza, Burger, Noodles",48.9,26,Takeaway,Credit Card,Monday,0,0,2,0,1
ORD-05868,2025-01-06 01:07:17.414236,CUST-0478,2,"Sandwich, Sushi Roll",28.94,36,Takeaway,Digital Wallet,Monday,1,0,4,0,1
ORD-08699,2025-01-06 01:08:03.327577,CUST-0785,5,"Burger, Pasta, Dessert, Salad, Pizza",60.77,28,Takeaway,Credit Card,Monday,1,0,5,0,1
ORD-04346,2025-01-06 03:27:44.899884,CUST-0158,2,"Beverage, Salad",14.13,45,Takeaway,Credit Card,Monday,3,0,2,0,1
ORD-08787,2025-01-06 05:42:00.500007,CUST-0983,2,"Noodles, Rice Bowl",24.5,15,Takeaway,Cash,Monday,5,0,2,0,1
ORD-06685,2025-01-06 07:22:00.852148,CUST-0697,2,"Salad, Rice Bowl",25.96,45,Takeaway,Credit Card,Monday,7,0,4,0,1
ORD-00052,2025-01-06 08:34:08.982460,CUST-0916,1,Beverage,3.9,23,Takeaway,Credit Card,Monday,8,0,4,0,1
ORD-00507,2025-01-06 08:38:56.370436,CUST-0640,2,"Pasta, Pizza",30.37,40,Takeaway,Credit Card,Monday,8,0,5,0,1
ORD-07531,2025-01-06 08:51:24.122224,CUST-0955,4,"Dessert, Rice Bowl, Pasta, Burger",46.57,14,Takeaway,Credit Card,Monday,8,0,5,0,1
ORD-04333,2025-01-06 09:46:23.926453,CUST-0557,5,"Rice Bowl, Salad, Pasta, Noodles, Pizza",66.19,31,Takeaway,Cash,Monday,9,0,5,0,1
ORD-02342,2025-01-06 10:16:34.156534,CUST-0105,5,"Salad, Burger, Beverage, Sushi Roll, Rice Bowl",60.52,37,Takeaway,Credit Card,Monday,10,0,2,0,1
ORD-03169,2025-01-06 10:18:55.464259,CUST-0797,3,"Sushi Roll, Sandwich, Rice Bowl",46.65,44,Takeaway,Debit Card,Monday,10,0,1,0,1
ORD-03843,2025-01-06 10:20:21.095330,CUST-0435,2,"Sandwich, Sushi Roll",33.65,36,Takeaway,Credit Card,Monday,10,0,5,0,1
ORD-08312,2025-01-06 10:45:20.426759,CUST-0571,4,"Pizza, Salad, Beverage, Sandwich",43.4,12,Takeaway,Debit Card,Monday,10,0,1,0,1
ORD-04046,2025-01-06 10:55:09.907234,CUST-0039,1,Salad,11.5,43,Takeaway,Debit Card,Monday,10,0,3,0,1
ORD-06863,2025-01-06 12:04:30.456631,CUST-0301,5,"Beverage, Dessert, Pasta, Sandwich, Salad",49.38,41,Takeaway,Credit Card,Monday,12,1,3,0,1
ORD-09351,2025-01-06 12:10:08.467187,CUST-0919,3,"Pasta, Sandwich, Pizza",40.06,24,Takeaway,Debit Card,Monday,12,1,4,0,1
ORD-08550,2025-01-06 13:01:45.657009,CUST-0234,2,"Burger, Beverage",14.14,41,Takeaway,Credit Card,Monday,13,1,1,0,1
ORD-04844,2025-01-06 14:03:03.585059,CUST-0146,1,Rice Bowl,12.55,21,Takeaway,Credit Card,Monday,14,1,5,0,1
ORD-08862,2025-01-06 14:05:40.460085,CUST-0610,1,Pizza,18.78,15,Takeaway,Debit Card,Monday,14,1,5,0,1
ORD-07836,2025-01-06 15:42:58.244219,CUST-0225,3,"Noodles, Pasta, Beverage",35.89,32,Takeaway,Debit Card,Monday,15,0,5,0,1
ORD-02014,2025-01-06 16:21:09.628853,CUST-0550,5,"Noodles, Beverage, Pizza, Pasta, Rice Bowl",71.43,27,Takeaway,Debit Card,Monday,16,0,4,0,1
ORD-00377,2025-01-06 17:18:49.968095,CUST-0637,2,"Salad, Dessert",21.21,12,Takeaway,Cash,Monday,17,0,4,0,1
ORD-03884,2025-01-06 20:36:06.421319,CUST-0428,5,"Sushi Roll, Salad, Burger, Pasta, Rice Bowl",72.23,39,Takeaway,Cash,Monday,20,1,3,0,1
ORD-06683,2025-01-06 22:44:45.305296,CUST-0766,3,"Sandwich, Dessert, Sushi Roll",36.95,28,Takeaway,Credit Card,Monday,22,0,5,0,1
ORD-06961,2025-01-06 23:05:47.366888,CUST-0842,4,"Burger, Rice Bowl, Salad, Pasta",59.84,12,Takeaway,Debit Card,Monday,23,0,4,0,1
ORD-06979,2025-01-06 23:56:44.729350,CUST-0050,4,"Sandwich, Salad, Burger, Sushi Roll",51.06,38,Takeaway,Debit Card,Monday,23,0,4,0,1
ORD-00802,2025-01-07 00:45:35.490478,CUST-0378,5,"Sandwich, Salad, Burger, Noodles, Beverage",45.06,41,Takeaway,Credit Card,Tuesday,0,0,3,0,1
ORD-01863,2025-01-07 01:18:50.599410,CUST-0840,5,"Salad, Sandwich, Burger, Rice Bowl, Sushi Roll",61.47,19,Takeaway,Credit Card,Tuesday,1,0,4,0,1
ORD-07718,2025-01-07 02:10:42.924512,CUST-0219,2,"Sushi Roll, Noodles",33.79,18,Takeaway,Credit Card,Tuesday,2,0,3,0,1
ORD-02878,2025-01-07 03:49:24.283052,CUST-0134,5,"Salad, Sandwich, Noodles, Pizza, Dessert",60.2,38,Takeaway,Credit Card,Tuesday,3,0,3,0,1
ORD-05837,2025-01-07 04:07:08.025551,CUST-0986,5,"Noodles, Beverage, Sushi Roll, Pizza, Rice Bowl",70.65,23,Takeaway,Debit Card,Tuesday,4,0,1,0,1
ORD-05724,2025-01-07 06:10:43.932757,CUST-0792,2,"Rice Bowl, Pizza",37.81,25,Takeaway,Credit Card,Tuesday,6,0,4,0,1
ORD-08146,2025-01-07 06:19:05.901599,CUST-0941,1,Sandwich,8.09,17,Takeaway,Digital Wallet,Tuesday,6,0,3,0,1
ORD-06723,2025-01-07 07:00:36.211824,CUST-0454,3,"Dessert, Burger, Sandwich",23.5,28,Takeaway,Cash,Tuesday,7,0,4,0,1
ORD-06083,2025-01-07 07:04:03.869086,CUST-0540,3,"Sushi Roll, Pizza, Sandwich",43.48,38,Takeaway,Credit Card,Tuesday,7,0,4,0,1
ORD-03943,2025-01-07 07:18:35.133437,CUST-0571,4,"Rice Bowl, Salad, Beverage, Burger",39.21,16,Takeaway,Debit Card,Tuesday,7,0,4,0,1
ORD-03926,2025-01-07 08:34:12.331666,CUST-0970,4,"Rice Bowl, Beverage, Dessert, Sushi Roll",43.33,14,Takeaway,Digital Wallet,Tuesday,8,0,2,0,1
ORD-00410,2025-01-07 08:48:33.925278,CUST-0764,3,"Sushi Roll, Dessert, Salad",32.81,16,Takeaway,Debit Card,Tuesday,8,0,5,0,1
ORD-05661,2025-01-07 09:44:51.977050,CUST-0450,4,"Pizza, Noodles, Salad, Rice Bowl",54.69,11,Takeaway,Debit Card,Tuesday,9,0,4,0,1
